id,상품명,브랜드,품번,성별,이미지_URL,현재_가격,평균_키,평균_몸무게,구매사이트,부위,스타일
640,커브드 인시전 라인 데님 팬츠 [BLACK],드로우핏,DFDN4301BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240814/4330033/4330033_17249092518686_big.jpg?w=1200,64800,174,68,https://www.musinsa.com/products/4330033,하의,스트릿
641,WHITE LION NEW BAGGY DENIM PANTS (LIGHT BLUE),기철,KC4A2D6312LBL,남,https://image.msscdn.net/thumbnails/images/goods_img/20240816/4336992/4336992_17282705919760_big.jpg?w=1200,59400,174,67,https://www.musinsa.com/products/4336992,하의,스트릿
642,[사은품 증정][스토퍼버전 추가] 립스탑 카모포켓 카고팬츠(카모그레이),테이크이지,T23PTU03-KMG,남,https://image.msscdn.net/thumbnails/images/goods_img/20240306/3926724/3926724_17104649690740_big.jpg?w=1200,58800,174,74,https://www.musinsa.com/products/3926724,하의,스트릿
643,OF WARM JOGGER PANTS_CHARCOAL,오버듀플레어,O100245,여,https://image.msscdn.net/thumbnails/images/goods_img/20241016/4523988/4523988_17296630711210_big.jpg?w=1200,113050,168,55,https://www.musinsa.com/products/4523988,하의,스트릿
644,Extra Wide Balloon Pants - Black,낫포너드,PT078BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20230405/3206724/3206724_17291378120115_big.jpg?w=1200,62500,170,58,https://www.musinsa.com/products/3206724,하의,스트릿
645,라이트웨이트 테이퍼드 히든 밴딩 크롭 슬랙스 [라이트 베이지],무신사 스탠다드,MMJPS201-LB,남,https://image.msscdn.net/thumbnails/images/goods_img/20200226/1323974/1323974_17222394021876_big.jpg?w=1200,33690,174,73,https://www.musinsa.com/products/1323974,하의,미니멀
646,"와이드 벨벳 데님 팬츠, 블랙",오피쉬,24FW 015,여,https://image.msscdn.net/thumbnails/images/goods_img/20240911/4430460/4430460_17290387618421_big.jpg?w=1200,60800,164,57,https://www.musinsa.com/products/4430460,하의,스트릿
647,세미 와이드 히든 밴딩 슬랙스 [네이비],무신사 스탠다드,MIPS0003-NA,남,https://image.msscdn.net/thumbnails/images/goods_img/20191113/1224096/1224096_4_big.jpg?w=1200,35890,171,63,https://www.musinsa.com/products/1224096,하의,미니멀
648,두굿_[웜]세미와이드밴딩슬랙스 - 4color MAPT71A3,마인드브릿지,MAPT71A3,남,https://image.msscdn.net/thumbnails/images/goods_img/20210923/2143035/2143035_16935481665846_big.jpg?w=1200,39000,176,73,https://www.musinsa.com/products/2143035,하의,미니멀
649,[스트레이트] 데님 팬츠 (워시드 블랙),커넥트킨록,EGP60L018,남,https://image.msscdn.net/thumbnails/images/goods_img/20240109/3782367/3782367_17060628368773_big.jpg?w=1200,35550,176,70,https://www.musinsa.com/products/3782367,하의,미니멀
650,HET PATCH WORK PANTS (BLACK),호이테,S4DM005BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240320/3971652/3971652_17272619411500_big.jpg?w=1200,223400,0,0,https://www.musinsa.com/products/3971652,하의,미니멀
651,CHECK PARACHUTE CARGO PANTS_BROWN(NG2ESUPA11A),나이스고스트클럽,NG2ESUPA11ABR,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240117/3800729/3800729_17062344762784_big.jpg?w=1200,111300,167,59,https://www.musinsa.com/products/3800729,하의,스트릿
652,1792 OLD SOUL JEANS [WIDE STRAIGHT],브랜디드,LOT1792,남,https://image.msscdn.net/thumbnails/images/goods_img/20240822/4358823/4358823_17246592654166_big.jpg?w=1200,82400,173,70,https://www.musinsa.com/products/4358823,하의,미니멀
653,우먼즈 리얼 와이드 벨티드 슬랙스 [더스티 베이지],무신사 스탠다드 우먼,MWJPS006-UI,여,https://image.msscdn.net/thumbnails/images/goods_img/20200914/1600385/1600385_1_big.jpg?w=1200,33490,163,50,https://www.musinsa.com/products/1600385,하의,미니멀
654,젠더리스 와이드 밴딩 슬랙스 [블랙],무신사 스탠다드,MMBPS104-BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20220518/2568732/2568732_1_big.jpg?w=1200,33890,166,57,https://www.musinsa.com/products/2568732,하의,미니멀
655,리버스 원 턱 와이드 히든 밴딩 슬랙스 [브라운],무신사 스탠다드,MMCPS101-BR,남,https://image.msscdn.net/thumbnails/images/goods_img/20230130/3045280/3045280_17183547159218_big.jpg?w=1200,32890,178,72,https://www.musinsa.com/products/3045280,하의,미니멀
656,세미 와이드 히든 밴딩 슬랙스 [크림],무신사 스탠다드,MIPS0003-CR,남,https://image.msscdn.net/thumbnails/images/goods_img/20191129/1239614/1239614_3_big.jpg?w=1200,31890,177,67,https://www.musinsa.com/products/1239614,하의,미니멀
657,세미 와이드 슬릿 히든 밴딩 슬랙스 [차콜 그레이],무신사 스탠다드,MIPS0010-CG,남,https://image.msscdn.net/thumbnails/images/goods_img/20191113/1224169/1224169_17139358124064_big.jpg?w=1200,31390,170,63,https://www.musinsa.com/products/1224169,하의,미니멀
658,슬라이드 컷팅 와이드 데님 팬츠 M67 딥블루,플랙,PJTH5STM675DI1,남,https://image.msscdn.net/thumbnails/images/goods_img/20230824/3495164/3495164_16941575729820_big.jpg?w=1200,109000,180,76,https://www.musinsa.com/products/3495164,하의,스트릿
659,원 턱 레귤러 핏 치노 팬츠 [다크 그레이],무신사 스탠다드,MMAPC506-DG,남,https://image.msscdn.net/thumbnails/images/goods_img/20210818/2069528/2069528_16933727680022_big.jpg?w=1200,33490,172,67,https://www.musinsa.com/products/2069528,하의,미니멀
660,[S사이즈 추가] 웨이비 커브드 와이드 데님 팬츠 [BLUE],아워데이즈,ODDN4103BL,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240115/3794791/3794791_17055461443384_big.jpg?w=1200,49600,175,67,https://www.musinsa.com/products/3794791,하의,스트릿
661,[사은품 증정][스토퍼버전 추가] 립스탑 카모포켓 카고팬츠(바이오베이지),테이크이지,T23PTU03-BBE,남,https://image.msscdn.net/thumbnails/images/goods_img/20230411/3222245/3222245_16811987407123_big.jpg?w=1200,58800,172,73,https://www.musinsa.com/products/3222245,하의,스트릿
662,워시드 밴딩 빅벌룬 데님팬츠 연청,언아웃핏,AI5K2163,남,https://image.msscdn.net/thumbnails/images/goods_img/20240813/4325090/4325090_17243084920697_big.jpg?w=1200,51350,177,73,https://www.musinsa.com/products/4325090,하의,스트릿
663,울 블렌드 세미 와이드 히든 밴딩 슬랙스 [미디엄 그레이],무신사 스탠다드,MMAPS002-MR,남,https://image.msscdn.net/thumbnails/images/goods_img/20220304/2398629/2398629_1_big.jpg?w=1200,61090,175,72,https://www.musinsa.com/products/2398629,하의,미니멀
664,DWARF DENIM PANTS (BLACK),위캔더스,WK23FWPT02BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20230920/3576618/3576618_17115954547587_big.jpg?w=1200,97300,169,60,https://www.musinsa.com/products/3576618,하의,스트릿
665,레귤러 핏 코듀로이 팬츠 [블랙],무신사 스탠다드,MMBPC705-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20191004/1176314/1176314_3_big.jpg?w=1200,41290,174,68,https://www.musinsa.com/products/1176314,하의,미니멀
666,[2PACK]Curved Wide Jeans DCPT033,데케트,DCPT033_2PACK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240524/4154581/4154581_17303421674619_big.jpg?w=1200,59900,169,74,https://www.musinsa.com/products/4154581,하의,스트릿
667,[WARM] 파라슈트 와이드 팬츠_SPTCE4TC21,스파오,SPTCE4TC21,남,https://image.msscdn.net/thumbnails/images/goods_img/20240912/4434221/4434221_17326843050128_big.jpg?w=1200,59900,0,0,https://www.musinsa.com/products/4434221,하의,스트릿
668,TWO TUCK LONG PANTS [BLACK],스웨이드,SD4SBO107BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240418/4067438/4067438_17134291324044_big.jpg?w=1200,44850,176,70,https://www.musinsa.com/products/4067438,하의,스트릿
669,레오파드 배기 트라우져스_카키,이알에스코,ersco0079,남,https://image.msscdn.net/thumbnails/images/goods_img/20240830/4390137/4390137_17250081422288_big.jpg?w=1200,109650,0,0,https://www.musinsa.com/products/4390137,하의,스트릿
670,VINTAGE WASH DENIM PANTS (D.BLACK),위캔더스,WS2402PT10DB,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240926/4465575/4465575_17288886830740_big.jpg?w=1200,90300,170,60,https://www.musinsa.com/products/4465575,하의,스트릿
671,[무료반품]속기모 와이드핏 데님 팬츠  블루,에잇세컨즈,424X21LPFP,남,https://image.msscdn.net/thumbnails/images/goods_img/20241015/4518073/4518073_17289599237467_big.jpg?w=1200,39900,181,86,https://www.musinsa.com/products/4518073,하의,스트릿
672,Adele Strap Cargo Pants - 4COL,어반드레스,AD43PT26,여,https://image.msscdn.net/thumbnails/images/goods_img/20231023/3651007/3651007_17194744175275_big.jpg?w=1200,46500,164,53,https://www.musinsa.com/products/3651007,하의,스트릿
673,OBLIQUE PATCH DENIM PANTS BLACK,메종미네드,FMRSDDW607M,남,https://image.msscdn.net/thumbnails/images/goods_img/20230125/3037629/3037629_16746359553494_big.jpg?w=1200,89450,178,70,https://www.musinsa.com/products/3037629,하의,스트릿
674,페이드 코튼 원턱 팬츠 [블랙],후브스,HVS24-PT05 BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20240805/4297019/4297019_17239602157487_big.jpg?w=1200,59500,174,70,https://www.musinsa.com/products/4297019,하의,미니멀
675,코듀로이 와이드 벌룬 팬츠 [블랙],무신사 스탠다드,MMBPC701-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20220616/2620152/2620152_1_big.jpg?w=1200,29490,174,70,https://www.musinsa.com/products/2620152,하의,미니멀
676,카펜터 팬츠 로우블루,비에스래빗,CARPENTER PANTS RAWBLUE,남,https://image.msscdn.net/thumbnails/images/goods_img/20200921/1612932/1612932_17168646870977_big.jpg?w=1200,89000,167,68,https://www.musinsa.com/products/1612932,하의,스트릿
677,PINCH WIND DENIM PANTS BLACK,메종미네드,FMRSDDW625M,공용,https://image.msscdn.net/thumbnails/images/goods_img/20230130/3047823/3047823_17028776167328_big.jpg?w=1200,87640,176,69,https://www.musinsa.com/products/3047823,하의,스트릿
678,2021M 루즈핏 데님 팬츠 - 블루:베이지 / B00338BUF,아크네 스튜디오,B00338BUFSS24,남,https://image.msscdn.net/thumbnails/images/goods_img/20240305/3925564/3925564_17120340098559_big.jpg?w=1200,208400,0,0,https://www.musinsa.com/products/3925564,하의,스트릿
679,[후디진호PICK]다트 카펜터 코튼 팬츠 [블랙],슬로우애시드,S24FPT01BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20240826/4370023/4370023_17254323887197_big.jpg?w=1200,87200,0,0,https://www.musinsa.com/products/4370023,하의,스트릿
680,피그먼트 데님 와이드 더블 니 카펜터 팬츠 [브라운],무신사 스탠다드,MMDNP521-BR,남,https://image.msscdn.net/thumbnails/images/goods_img/20240826/4368606/4368606_17278273209809_big.jpg?w=1200,66490,178,74,https://www.musinsa.com/products/4368606,하의,워크웨어
681,Logo drop denim in pink,오도어,P0000FNJ,여,https://image.msscdn.net/thumbnails/images/goods_img/20231201/3740876/3740876_17167964853334_big.jpg?w=1200,172040,162,49,https://www.musinsa.com/products/3740876,하의,스트릿
682,가먼트 다잉 카고 데님 팬츠 (DEEP GREY),토피,T3S-GDCDPT210DG,남,https://image.msscdn.net/thumbnails/images/goods_img/20230224/3106307/3106307_16787541685300_big.jpg?w=1200,32900,175,67,https://www.musinsa.com/products/3106307,하의,워크웨어
683,루즈 워시드 벌룬핏 와이드 데님 팬츠 유니섹스 (블랙/블루),아크시,MJUA754,남,https://image.msscdn.net/thumbnails/images/goods_img/20241011/4506373/4506373_17286071266028_big.jpg?w=1200,32020,171,74,https://www.musinsa.com/products/4506373,하의,스트릿
684,[슈가커플 PICK]코튼 와이드 카고 팬츠_블랙_PL179,어반디타입,UBDFPL001BK,공용,https://image.msscdn.net/thumbnails/images/goods_img/20230803/3443507/3443507_17248259488860_big.jpg?w=1200,27500,0,0,https://www.musinsa.com/products/3443507,하의,워크웨어
685,"와이드 레오파드 팬츠, 챠콜",오피쉬,24FW 040,여,https://image.msscdn.net/thumbnails/images/goods_img/20240911/4431870/4431870_17262100867609_big.jpg?w=1200,70850,162,51,https://www.musinsa.com/products/4431870,하의,스트릿
686,[사은품 증정][스토퍼버전 추가] 립스탑 카모포켓 카고팬츠(블랙),테이크이지,T23PTU03-BK,남,https://image.msscdn.net/thumbnails/images/goods_img/20230502/3271606/3271606_16861866784856_big.jpg?w=1200,58800,175,69,https://www.musinsa.com/products/3271606,하의,워크웨어
687,Hammer Wide Pants LIGHT BLUE,어반드레스,AV43PT21LTB,공용,https://image.msscdn.net/thumbnails/images/goods_img/20230919/3575449/3575449_17193812114075_big.jpg?w=1200,59630,164,50,https://www.musinsa.com/products/3575449,하의,스트릿
